# LANCTL error catalog - generated; do not edit manually
# FORMAT: ERROR_ID | LEVEL | SOURCE_FILE | LINE | ORIGIN | KIND
# Static IDs derive from semantic points; literal runtime events use origin + code
0eC525A76E | 46 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 604 | src.lanctl.apps.ip.infrastructure.services.lan_scanner.LanScanner._read_arp_table | raise
0eC527ECC9 | 33 | src/lanctl/core/plugins/wol_runtime.py | 37 | src.lanctl.core.plugins.wol_runtime.send_magic_packet | raise
0eC5660788 | 31 | src/lanctl/apps/wire/cli/commands.py | 379 | src.lanctl.apps.wire.cli.commands.CommandProcessor._add_options | raise
0eC5687188 | 36 | src/lanctl/apps/ip/infrastructure/terminals/tr064.py | 25 | src.lanctl.apps.ip.infrastructure.terminals.tr064.parse_call | raise
0eC577093F | 32 | src/lanctl/apps/access/store.py | 89 | src.lanctl.apps.access.store.AccessStore.update_user.operation | raise
0eC591F858 | 47 | src/lanctl/core/plugins/device_adapters.py | 22 | src.lanctl.core.plugins.device_adapters.resolve_manufacturer_extensions | diagnostic
0eC593C4AF | 47 | src/lanctl/core/plugins/extensions.py | 49 | src.lanctl.core.plugins.extensions.ExtensionRegistry.register | raise
0eC5CEA3AA | 47 | src/lanctl/core/plugins/declarative_commands.py | 55 | src.lanctl.core.plugins.declarative_commands._run | raise
0eC5D1B4B2 | 46 | src/lanctl/apps/access/https_server.py | 87 | src.lanctl.apps.access.https_server._BoundedHttpServer.process_request | raise
0eC6BCB2AF | 33 | src/lanctl/apps/wire/idf/database.py | 345 | src.lanctl.apps.wire.idf.database.IDFDatabaseManager._normalize_prefix | raise
0eC74FEFBD | 36 | src/lanctl/apps/access/service.py | 132 | src.lanctl.apps.access.service.AccessService.enable | raise
0eC76FE792 | 33 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 164 | src.lanctl.apps.ip.interfaces.cli.commands.wol._options | raise
0eC78812C5 | 43 | src/lanctl/core/projects/save_policy.py | 216 | src.lanctl.core.projects.save_policy.normalize_save_mode | raise
0eC834970B | 31 | src/lanctl/apps/wire/cli/commands.py | 170 | src.lanctl.apps.wire.cli.commands.CommandProcessor._idf_command | raise
0eC8716CFC | 36 | src/lanctl/apps/ip/interfaces/tui/keyboard.py | 120 | src.lanctl.apps.ip.interfaces.tui.keyboard.validate_key_bindings | raise
0eC8B95B92 | 41 | src/lanctl/apps/monitor/sessions.py | 27 | src.lanctl.apps.monitor.sessions.SessionManager.start | raise
0eC8F8343C | 46 | src/lanctl/core/plugins/isolated_runtime.py | 75 | src.lanctl.core.plugins.isolated_runtime._windows_memory_job | raise
0eC92BFCF2 | 35 | src/lanctl/apps/ip/infrastructure/protocols/ssh.py | 161 | src.lanctl.apps.ip.infrastructure.protocols.ssh.verify_pinned_host | raise
0eC9798581 | 47 | src/lanctl/core/plugins/theme.py | 50 | src.lanctl.core.plugins.theme.validate_theme_specification | raise
0eC9843687 | 49 | src/lanctl/core/errors.py | 128 | src.lanctl.core.errors.ErrorEvent.__post_init__ | raise
0eC99B7B95 | 14 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 63 | LANCTL.Scanner.LocalIPv4.Route | diagnostic
0eC9AC8D04 | 33 | src/lanctl/apps/ip/domain/models/device.py | 93 | src.lanctl.apps.ip.domain.models.device.normalize_protocol | raise
0eC9D4EBAC | 33 | src/lanctl/apps/ip/domain/models/device.py | 254 | src.lanctl.apps.ip.domain.models.device.Device.__post_init__ | raise
0eC9E3879A | 16 | src/lanctl/apps/monitor/scheduler.py | 134 | LANCTL.Monitor.Scheduler.ErrorCallback | diagnostic
0eCA416419 | 36 | src/lanctl/apps/wire/idf/sample_topology.py | 183 | src.lanctl.apps.wire.idf.sample_topology.validate_topology | raise
0eCA52C99B | 45 | src/lanctl/core/plugins/events.py | 109 | src.lanctl.core.plugins.events.EventBus.emit | raise
0eCA74CC3E | 33 | src/lanctl/apps/wire/cli/commands.py | 364 | src.lanctl.apps.wire.cli.commands.CommandProcessor._add_options | raise
0eCACBA93B | 43 | src/lanctl/core/database.py | 625 | src.lanctl.core.database.DeviceDatabase.add_device | raise
0eCAFFC631 | 18 | src/lanctl/apps/access/ssh_server.py | 217 | src.lanctl.apps.access.ssh_server.SshAccessServer._client | diagnostic
0eCB13F702 | 46 | src/lanctl/apps/access/https_server.py | 281 | LANCTL.Access.HTTPS.Request | diagnostic
0eCB9D6E3F | 31 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 387 | src.lanctl.apps.ip.interfaces.cli.commands.wol._sequence_locked | raise
0eCBDBE93E | 36 | src/lanctl/apps/wire/tui/app.py | 1303 | src.lanctl.apps.wire.tui.app.LanwireTui._connect_selected_port | raise
0eCC90842B | 31 | src/lanctl/apps/ip/interfaces/cli/commands/settings.py | 424 | src.lanctl.apps.ip.interfaces.cli.commands.settings.run_settings | raise
0eCCD4F820 | 43 | src/lanctl/core/group_database.py | 66 | src.lanctl.core.group_database.recover_device_group_transaction | raise
0eCD25088D | 34 | src/lanctl/apps/ip/interfaces/cli/commands/modes.py | 156 | src.lanctl.apps.ip.interfaces.cli.commands.modes._run_global_command | print-error
0eCD2F3271 | 36 | src/lanctl/apps/wire/xfile.py | 150 | src.lanctl.apps.wire.xfile.read | raise
0eCD4C3DF8 | 43 | src/lanctl/core/database.py | 480 | src.lanctl.core.database.DeviceDatabase.set_value | raise
0eCD4D54DA | 36 | src/lanctl/apps/wire/idf/database.py | 207 | src.lanctl.apps.wire.idf.database.IDFDatabaseManager.delete_prefix.remove | raise
0eCD76AD13 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 487 | src.lanctl.apps.ip.interfaces.cli.commands.wol._validate_graph | raise
0eCDD2E7C4 | 41 | src/lanctl/apps/ip/interfaces/gui/main.py | 930 | src.lanctl.apps.ip.interfaces.gui.main.run_gui | raise
0eCDF247D0 | 43 | src/lanctl/core/config.py | 442 | src.lanctl.core.config._path_get | raise
0eCE16090F | 31 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 551 | src.lanctl.apps.ip.interfaces.cli.commands.wol._power_command | raise
0eCE900E38 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/credential.py | 76 | src.lanctl.apps.ip.interfaces.cli.commands.credential.run_credential | raise
0eCEC0B91E | 47 | src/lanctl/core/plugins/smb_runtime.py | 224 | src.lanctl.core.plugins.smb_runtime.SMBNative.disconnect | raise
0eCF00A018 | 32 | src/lanctl/apps/ip/interfaces/cli/commands/plugin.py | 227 | src.lanctl.apps.ip.interfaces.cli.commands.plugin._publisher_revoke | raise
0eCF094C80 | 46 | src/lanctl/apps/access/remote.py | 168 | src.lanctl.apps.access.remote.LanctlCommandAdapter.execute | diagnostic
0eCF2D9462 | 44 | src/lanctl/apps/access/auth.py | 161 | src.lanctl.apps.access.auth.AuthenticationService.authenticate_password | raise
0eCF9D003D | 36 | src/lanctl/apps/ip/interfaces/tui/layout.py | 110 | src.lanctl.apps.ip.interfaces.tui.layout.normalize_column_specs | raise
0eCFE77CBE | 12 | src/lanctl/apps/ip/infrastructure/services/network_discovery.py | 52 | src.lanctl.apps.ip.infrastructure.services.network_discovery.multicast_discover | diagnostic
0eD041AB81 | 47 | src/lanctl/apps/access/runtime.py | 100 | LANCTL.Access.Runtime.Server | diagnostic
0eD06FEB9E | 47 | src/lanctl/core/plugins/api.py | 325 | src.lanctl.core.plugins.api._PluginMonitor.write_metric | raise
0eD2195659 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/scan.py | 82 | src.lanctl.apps.ip.interfaces.cli.commands.scan.run_scan | raise
0eD26FFBFC | 31 | src/lanctl/apps/wire/cli/commands.py | 64 | src.lanctl.apps.wire.cli.commands.CommandProcessor.execute_parts | raise
0eD3785DE2 | 39 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 710 | src.lanctl.apps.ip.interfaces.cli.commands.wol.run_wol | raise
0eD4521126 | 36 | src/lanctl/apps/wire/cli/commands.py | 148 | src.lanctl.apps.wire.cli.commands.CommandProcessor._idf_command | raise
0eD50C9ABC | 33 | src/lanctl/apps/ip/domain/models/group.py | 23 | src.lanctl.apps.ip.domain.models.group.Group.__post_init__ | raise
0eD52B904C | 45 | src/lanctl/core/plugins/events.py | 131 | src.lanctl.core.plugins.events.EventBus.emit | diagnostic
0eD54178CD | 45 | src/lanctl/apps/ip/interfaces/cli/commands/monitor.py | 149 | src.lanctl.apps.ip.interfaces.cli.commands.monitor._start_monitor | raise
0eD56A3D1F | 47 | src/lanctl/core/plugins/isolated_runtime.py | 402 | src.lanctl.core.plugins.isolated_runtime.IsolatedPluginRuntime.start | raise
0eD59F14BF | 48 | src/lanctl/core/plugins/package.py | 179 | src.lanctl.core.plugins.package._verify_signature | raise
0eD62C506C | 36 | src/lanctl/apps/ip/lab/provider.py | 20 | src.lanctl.apps.ip.lab.provider.LabDiscoveryProvider.discover | raise
0eD62E0B7C | 48 | src/lanctl/core/plugins/ui_contracts.py | 46 | src.lanctl.core.plugins.ui_contracts.validate_ui_action | raise
0eD6502B03 | 45 | src/lanctl/apps/access/auth.py | 78 | src.lanctl.apps.access.auth.AuthorizationService.require | raise
0eD6B1883E | 45 | src/lanctl/core/plugins/manager.py | 523 | src.lanctl.core.plugins.manager.PluginManager._load_declarative_extensions | raise
0eD7086283 | 42 | src/lanctl/apps/access/keys.py | 41 | src.lanctl.apps.access.keys.generate_certificate | raise
0eD781A6B9 | 16 | src/lanctl/apps/access/runtime.py | 178 | src.lanctl.apps.access.runtime.AccessRuntime._supervise | diagnostic
0eD7955963 | 16 | src/lanctl/apps/access/root_control.py | 55 | LANCTL.RootControl.InterfaceStatus | diagnostic
0eD798BBBB | 47 | src/lanctl/core/plugins/api.py | 214 | src.lanctl.core.plugins.api._PluginCredentials.get_for_device | raise
0eD82193C1 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 129 | src.lanctl.apps.ip.interfaces.cli.commands.wol._online | raise
0eD835B32B | 06 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 266 | src.lanctl.apps.ip.infrastructure.services.lan_scanner.LanScanner._retry_icmp | diagnostic
0eD903CC1D | 36 | src/lanctl/apps/ip/infrastructure/cisco/planner.py | 89 | src.lanctl.apps.ip.infrastructure.cisco.planner.CiscoPlanner.plan | raise
0eD994BA72 | 43 | src/lanctl/core/group_database.py | 289 | src.lanctl.core.group_database.GroupDatabase.set_description | raise
0eDADD8111 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/terminal.py | 62 | src.lanctl.apps.ip.interfaces.cli.commands.terminal.run_terminal | raise
0eDB4B56C0 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/monitor.py | 812 | src.lanctl.apps.ip.interfaces.cli.commands.monitor._run_foreground | raise
0eDB9D0879 | 42 | src/lanctl/core/tr064.py | 128 | src.lanctl.core.tr064.Tr064Client.call | raise
0eDBE0EB80 | 43 | src/lanctl/core/database.py | 50 | src.lanctl.core.database.DeviceDatabase.load | raise
0eDC5DA2A0 | 48 | src/lanctl/core/plugins/ui_contracts.py | 29 | src.lanctl.core.plugins.ui_contracts.validate_ui_panel | raise
0eDC65FBDF | 36 | src/lanctl/apps/wire/idf/idf.py | 74 | src.lanctl.apps.wire.idf.idf.IDF.parse | raise
0eDC8ACDAB | 33 | src/lanctl/apps/wire/cli/commands.py | 351 | src.lanctl.apps.wire.cli.commands.CommandProcessor._add_options | raise
0eDC98FC24 | 32 | src/lanctl/apps/ip/interfaces/cli/commands/monitor.py | 147 | src.lanctl.apps.ip.interfaces.cli.commands.monitor._start_monitor | raise
0eDD5DEF43 | 48 | src/lanctl/core/plugins/models.py | 70 | src.lanctl.core.plugins.models.PluginManifest.from_dict | raise
0eDD843F48 | 42 | src/lanctl/core/tr064.py | 150 | src.lanctl.core.tr064.Tr064Client.call | raise
0eDDCECE62 | 33 | src/lanctl/apps/ip/infrastructure/cisco/profiles.py | 40 | src.lanctl.apps.ip.infrastructure.cisco.profiles._from_dict | raise
0eDDD21DF4 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/ssh.py | 110 | src.lanctl.apps.ip.interfaces.cli.commands.ssh.run_ssh | raise
0eDE0ED871 | 45 | src/lanctl/apps/ip/interfaces/gui/main.py | 169 | src.lanctl.apps.ip.interfaces.gui.main.GuiApi.plugin_action.operation | raise
0eDE684932 | 42 | src/lanctl/core/data_migration.py | 98 | src.lanctl.core.data_migration.ensure_data_layout | raise
0eDE6FDDC3 | 41 | src/lanctl/apps/wire/tui/app.py | 1109 | src.lanctl.apps.wire.tui.app.LanwireTui._editor_field | raise
0eDE786175 | 38 | src/lanctl/apps/ip/interfaces/tui/main.py | 1832 | src.lanctl.apps.ip.interfaces.tui.main.LanctlTui._run_refresh | diagnostic
0eDEBAD5A2 | 19 | src/lanctl/apps/access/runtime.py | 139 | LANCTL.Access.Runtime.Build | diagnostic
0eDED32EEC | 31 | src/lanctl/apps/access/remote.py | 108 | src.lanctl.apps.access.remote.parse_remote_command | raise
0eDEEAF956 | 43 | src/lanctl/core/config.py | 623 | src.lanctl.core.config.load_config | raise
0eDF1EDF8C | 36 | src/lanctl/apps/wire/cli/commands.py | 269 | src.lanctl.apps.wire.cli.commands.CommandProcessor._idf_options | raise
0eDF283D88 | 36 | src/lanctl/apps/access/models.py | 80 | src.lanctl.apps.access.models.aware | raise
0eDF9B8097 | 31 | src/lanctl/apps/access/remote.py | 266 | src.lanctl.apps.access.remote.RemoteGuiApi.call | raise
0eDFC3B64E | 31 | src/lanctl/apps/ip/interfaces/cli/commands/switch.py | 324 | src.lanctl.apps.ip.interfaces.cli.commands.switch.run_switch | raise
0eDFD9EE00 | 33 | src/lanctl/apps/wire/path.py | 27 | src.lanctl.apps.wire.path.data_root | raise
0eDFEDFE7D | 36 | src/lanctl/apps/wire/tui/app.py | 1309 | src.lanctl.apps.wire.tui.app.LanwireTui._connect_selected_port | raise
0eE010DF62 | 18 | src/lanctl/apps/access/service.py | 200 | src.lanctl.apps.access.service.AccessService._audit | diagnostic
0eE0122D31 | 36 | src/lanctl/apps/wire/topology.py | 257 | src.lanctl.apps.wire.topology.resize_port_pattern | raise
0eE027DE78 | 42 | src/lanctl/apps/monitor/configuration.py | 147 | src.lanctl.apps.monitor.configuration.validate_profile | raise
0eE0F2D77F | 33 | src/lanctl/apps/ip/infrastructure/protocols/radmin.py | 98 | src.lanctl.apps.ip.infrastructure.protocols.radmin.build_arguments | raise
0eE0F62CF6 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/terminal.py | 45 | src.lanctl.apps.ip.interfaces.cli.commands.terminal.choose_terminal | raise
0eE124C5EC | 31 | src/lanctl/apps/ip/interfaces/cli/commands/project.py | 121 | src.lanctl.apps.ip.interfaces.cli.commands.project._create | raise
0eE128547C | 47 | src/lanctl/core/plugins/theme.py | 62 | src.lanctl.core.plugins.theme.validate_theme_specification | raise
0eE14A2AD4 | 14 | src/lanctl/apps/ip/infrastructure/services/element_scanner.py | 332 | src.lanctl.apps.ip.infrastructure.services.element_scanner.scan_tcp_ports.inspect | diagnostic
0eE16D00D7 | 45 | src/lanctl/apps/access/remote.py | 262 | src.lanctl.apps.access.remote.RemoteGuiApi.call | raise
0eE17C948B | 34 | src/lanctl/apps/access/manager_cli.py | 84 | src.lanctl.apps.access.manager_cli.AccessManager.set | raise
0eE2125A0D | 48 | src/lanctl/core/plugins/ui_contracts.py | 64 | src.lanctl.core.plugins.ui_contracts.validate_form_schema | raise
0eE22DB0D5 | 42 | src/lanctl/core/plugin_storage.py | 18 | src.lanctl.core.plugin_storage.PluginStorage.__init__ | raise
0eE2558AF5 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/ephemeral.py | 133 | src.lanctl.apps.ip.interfaces.cli.commands.ephemeral.run_ephemeral | raise
0eE2B9CE7E | 36 | src/lanctl/apps/ip/interfaces/gui/theme.py | 50 | src.lanctl.apps.ip.interfaces.gui.theme.validate_theme_specification | raise
0eE2DEAE17 | 36 | src/lanctl/apps/ip/interfaces/tui/layout.py | 122 | src.lanctl.apps.ip.interfaces.tui.layout.normalize_column_spec | raise
0eE2EF6E64 | 36 | src/lanctl/apps/ip/infrastructure/cisco/models.py | 47 | src.lanctl.apps.ip.infrastructure.cisco.models.SwitchProfile.resolve_port | raise
0eE326FB60 | 06 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 266 | LANCTL.Scanner.ICMP.Retry | diagnostic
0eE38B588D | 33 | src/lanctl/apps/monitor/configuration.py | 72 | src.lanctl.apps.monitor.configuration.MonitorConfig.__post_init__ | raise
0eE3A25817 | 18 | src/lanctl/apps/monitor/scheduler.py | 119 | src.lanctl.apps.monitor.scheduler.MonitorScheduler._done | diagnostic
0eE3C4ACEF | 35 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 233 | LANCTL.WOL.Resolve.MAC | diagnostic
0eE3DEA16B | 36 | src/lanctl/apps/wire/idf/database.py | 386 | src.lanctl.apps.wire.idf.database.IDFDatabaseManager._validate_database | raise
0eE401B8AD | 48 | src/lanctl/core/plugins/publishers.py | 27 | src.lanctl.core.plugins.publishers.TrustedPublisherStore.trust_package | raise
0eE4338449 | 18 | src/lanctl/core/plugins/manager.py | 197 | LANCTL.Plugin.Activation.Startup | diagnostic
0eE43B96CF | 36 | src/lanctl/apps/wire/tui/app.py | 1305 | src.lanctl.apps.wire.tui.app.LanwireTui._connect_selected_port | raise
0eE4406EFC | 33 | src/lanctl/core/history.py | 86 | src.lanctl.core.history.HistoryEvent.__post_init__ | raise
0eE4A018E7 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/switch.py | 310 | src.lanctl.apps.ip.interfaces.cli.commands.switch.run_switch | raise
0eE4B68AC8 | 36 | src/lanctl/apps/access/remote.py | 203 | src.lanctl.apps.access.remote.LanctlCommandAdapter._root | raise
0eE523715E | 43 | src/lanctl/core/projects/vlf.py | 617 | src.lanctl.core.projects.vlf._safe_archive | raise
0eE536F6A4 | 37 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 84 | src.lanctl.apps.ip.infrastructure.services.lan_scanner.resolve_network | raise
0eE5410F0C | 47 | src/lanctl/core/plugins/manager.py | 303 | src.lanctl.core.plugins.manager.PluginManager.enable | raise
0eE5442656 | 36 | src/lanctl/apps/ip/interfaces/tui/layout.py | 118 | src.lanctl.apps.ip.interfaces.tui.layout.normalize_column_spec | raise
0eE56ABEC2 | 47 | src/lanctl/core/plugins/smb_runtime.py | 163 | src.lanctl.core.plugins.smb_runtime.SMBNative.shares | raise
0eE57C7F19 | 32 | src/lanctl/apps/ip/interfaces/gui/main.py | 160 | src.lanctl.apps.ip.interfaces.gui.main.GuiApi.plugin_action.operation | raise
0eE5BBA6CE | 33 | src/lanctl/apps/ip/domain/models/device.py | 306 | src.lanctl.apps.ip.domain.models.device.Device.__setitem__ | raise
0eE5DA5F07 | 42 | src/lanctl/apps/monitor/configuration.py | 265 | src.lanctl.apps.monitor.configuration.MonitorAssignment.__post_init__ | raise
0eE5FFB295 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/scan.py | 84 | src.lanctl.apps.ip.interfaces.cli.commands.scan.run_scan | raise
0eE616B62E | 37 | src/lanctl/apps/ip/infrastructure/services/element_scanner.py | 154 | src.lanctl.apps.ip.infrastructure.services.element_scanner.parse_ports | raise
0eE686A1C9 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/monitor.py | 337 | src.lanctl.apps.ip.interfaces.cli.commands.monitor._report_action | raise
0eE6D51EE5 | 36 | src/lanctl/apps/access/network.py | 18 | src.lanctl.apps.access.network.validate_endpoint | raise
0eE6E1A21B | 37 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 259 | src.lanctl.apps.ip.interfaces.cli.commands.wol._wake | diagnostic
0eE6EFF24E | 31 | src/lanctl/apps/ip/interfaces/cli/commands/lab.py | 150 | src.lanctl.apps.ip.interfaces.cli.commands.lab.run_lab | raise
0eE706D394 | 33 | src/lanctl/apps/monitor/configuration.py | 263 | src.lanctl.apps.monitor.configuration.MonitorAssignment.__post_init__ | raise
0eE790900F | 42 | src/lanctl/apps/ip/infrastructure/protocols/ssh.py | 195 | src.lanctl.apps.ip.infrastructure.protocols.ssh.run_show_command | raise
0eE7B49142 | 42 | src/lanctl/core/tr064.py | 100 | src.lanctl.core.tr064.Tr064Client.service | raise
0eE7CD2F12 | 36 | src/lanctl/apps/ip/infrastructure/terminals/registry.py | 74 | src.lanctl.apps.ip.infrastructure.terminals.registry.open_terminal | raise
0eE7FE7B14 | 33 | src/lanctl/apps/ip/interfaces/cli/commands/settings.py | 316 | src.lanctl.apps.ip.interfaces.cli.commands.settings.run_settings | raise
0eE88A53B4 | 43 | src/lanctl/core/credentials.py | 128 | src.lanctl.core.credentials.CredentialStore._load | raise
0eE8B4C9C0 | 33 | src/lanctl/core/plugins/theme.py | 47 | src.lanctl.core.plugins.theme.validate_theme_specification | raise
0eE8F194F6 | 33 | src/lanctl/apps/ip/interfaces/cli/commands/protocol.py | 51 | src.lanctl.apps.ip.interfaces.cli.commands.protocol.run_protocol | raise
0eE8FC4FFB | 36 | src/lanctl/apps/rack/service.py | 23 | src.lanctl.apps.rack.service.RackService.get | raise
0eE910B8CD | 33 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 168 | src.lanctl.apps.ip.interfaces.cli.commands.wol._options | raise
0eE929BADD | 36 | src/lanctl/apps/wire/idf/database.py | 377 | src.lanctl.apps.wire.idf.database.IDFDatabaseManager._validate_database | raise
0eE98CB1AF | 48 | src/lanctl/core/projects/vlf.py | 409 | src.lanctl.core.projects.vlf.verify_project | raise
0eE9E761FB | 42 | src/lanctl/apps/ip/infrastructure/protocols/ssh.py | 256 | src.lanctl.apps.ip.infrastructure.protocols.ssh.run_remote_command | raise
0eEA863F22 | 37 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 259 | LANCTL.WOL.Verify.Timeout | diagnostic
0eEB70F099 | 32 | src/lanctl/apps/access/remote.py | 96 | src.lanctl.apps.access.remote.parse_remote_command | raise
0eEC049808 | 45 | src/lanctl/core/plugins/isolated_runtime.py | 400 | src.lanctl.core.plugins.isolated_runtime.IsolatedPluginRuntime.start | raise
0eEC223CEE | 31 | src/lanctl/apps/ip/interfaces/cli/commands/terminal.py | 43 | src.lanctl.apps.ip.interfaces.cli.commands.terminal.choose_terminal | raise
0eEC36E280 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/switch.py | 300 | src.lanctl.apps.ip.interfaces.cli.commands.switch.run_switch | raise
0eEC40D270 | 36 | src/lanctl/infrastructure/platform/linux.py | 19 | src.lanctl.infrastructure.platform.linux.LinuxPlatform.unit_text | raise
0eEC69421A | 36 | src/lanctl/apps/wire/cli/commands.py | 305 | src.lanctl.apps.wire.cli.commands.CommandProcessor._element_command | raise
0eED8BF42A | 33 | src/lanctl/core/paths.py | 82 | src.lanctl.core.paths.data_root | raise
0eEDCBAC33 | 36 | src/lanctl/apps/wire/topology.py | 207 | src.lanctl.apps.wire.topology.build_ports | raise
0eEDDC665C | 36 | src/lanctl/apps/ip/lab/scenario.py | 173 | src.lanctl.apps.ip.lab.scenario.LabRepository.path | raise
0eEE169A57 | 42 | src/lanctl/core/tr064.py | 86 | src.lanctl.core.tr064.Tr064Client.discover | raise
0eEF74559E | 34 | src/lanctl/apps/ip/interfaces/cli/commands/access.py | 379 | src.lanctl.apps.ip.interfaces.cli.commands.access._setup_wizard | raise
0eEFA74AAD | 34 | src/lanctl/apps/ip/interfaces/cli/main.py | 308 | src.lanctl.apps.ip.interfaces.cli.main.main | print-error
0eEFEC82CE | 34 | src/lanctl/apps/ip/interfaces/cli/main.py | 288 | src.lanctl.apps.ip.interfaces.cli.main.main | print-error
0eF01AFD3C | 45 | src/lanctl/apps/access/auth.py | 130 | src.lanctl.apps.access.auth.AuthenticationService._usable | raise
0eF0A42A6A | 34 | src/lanctl/apps/access/auth.py | 91 | src.lanctl.apps.access.auth.AuthenticationService.add_user | raise
0eF152E96A | 48 | src/lanctl/core/plugins/package.py | 165 | src.lanctl.core.plugins.package._verify_signature | raise
0eF1B9466B | 35 | src/lanctl/core/tasking.py | 85 | src.lanctl.core.tasking.JsonStore.load | raise
0eF1E4C218 | 46 | src/lanctl/apps/ip/interfaces/tui/clipboard.py | 43 | src.lanctl.apps.ip.interfaces.tui.clipboard.copy_text | raise
0eF1EC8E90 | 33 | src/lanctl/apps/ip/infrastructure/protocols/radmin.py | 115 | src.lanctl.apps.ip.infrastructure.protocols.radmin.build_arguments | raise
0eF21B3F82 | 36 | src/lanctl/apps/wire/topology.py | 243 | src.lanctl.apps.wire.topology.resize_port_pattern | raise
0eF23C538D | 36 | src/lanctl/apps/wire/idf/sample_topology.py | 178 | src.lanctl.apps.wire.idf.sample_topology.validate_topology | raise
0eF2786D54 | 47 | src/lanctl/core/plugins/smb_runtime.py | 213 | src.lanctl.core.plugins.smb_runtime.SMBNative.connect | raise
0eF2B57EB1 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/access.py | 298 | src.lanctl.apps.ip.interfaces.cli.commands.access._user | raise
0eF3543172 | 36 | src/lanctl/apps/ip/infrastructure/cisco/profiles.py | 69 | src.lanctl.apps.ip.infrastructure.cisco.profiles.load_profile | raise
0eF376CB08 | 43 | src/lanctl/apps/monitor/scheduler.py | 68 | src.lanctl.apps.monitor.scheduler.MonitorScheduler.schedule | raise
0eF38AF4D9 | 36 | src/lanctl/apps/wire/tui/app.py | 1290 | src.lanctl.apps.wire.tui.app.LanwireTui._execute_wire_side_action | raise
0eF3EC0B13 | 35 | src/lanctl/apps/ip/interfaces/cli/commands/wol.py | 572 | src.lanctl.apps.ip.interfaces.cli.commands.wol._power_command | raise
0eF42EF36F | 43 | src/lanctl/core/projects/vlf.py | 705 | src.lanctl.core.projects.vlf._existing_vlf | raise
0eF50DED62 | 36 | src/lanctl/apps/ip/interfaces/tui/main.py | 2745 | src.lanctl.apps.ip.interfaces.tui.main.LanctlTui._handle_info_key | raise
0eF521EFCB | 35 | src/lanctl/core/group_database.py | 324 | src.lanctl.core.group_database.GroupDatabase.remove | raise
0eF53C0618 | 42 | src/lanctl/core/output.py | 516 | src.lanctl.core.output.normalize_columns | raise
0eF54DA760 | 36 | src/lanctl/apps/wire/idf/database.py | 108 | src.lanctl.apps.wire.idf.database.IDFDatabaseManager.add.insert | raise
0eF55C3CFD | 42 | src/lanctl/apps/ip/interfaces/gui/main.py | 89 | src.lanctl.apps.ip.interfaces.gui.main.GuiApi.select_project_directory.operation | raise
0eF5951B2F | 42 | src/lanctl/core/persistence.py | 193 | src.lanctl.core.persistence.migrate_schema | raise
0eF5E5841E | 36 | src/lanctl/apps/access/https_server.py | 166 | src.lanctl.apps.access.https_server.HttpsAccessServer.__init__.Handler._body | raise
0eF62846A9 | 36 | src/lanctl/apps/ip/interfaces/gui/theme.py | 96 | src.lanctl.apps.ip.interfaces.gui.theme._validate_value | raise
0eF63260A0 | 31 | src/lanctl/apps/ip/interfaces/cli/commands/element.py | 121 | src.lanctl.apps.ip.interfaces.cli.commands.element.run_element | raise
0eF64041AA | 36 | src/lanctl/apps/wire/cli/commands.py | 331 | src.lanctl.apps.wire.cli.commands.CommandProcessor._element_field_label | raise
0eF669A80B | 33 | src/lanctl/apps/ip/domain/models/device.py | 128 | src.lanctl.apps.ip.domain.models.device.normalize_cnf | raise
0eF68A2A26 | 44 | src/lanctl/apps/access/auth.py | 207 | src.lanctl.apps.access.auth.AuthenticationService.validate_session | raise
0eF8D12CFF | 37 | src/lanctl/apps/ip/infrastructure/services/lan_scanner.py | 421 | src.lanctl.apps.ip.infrastructure.services.lan_scanner.LanScanner.scan | raise
